date,country,confirmed,deceased,hospitalized,intensive_care,vaccinated_once,vaccinated_fully
2021-10-25,England,7733144,123037,6801,776,41252734,37867773
2021-10-25,Wales,431515,6139,632,56,2432956,
2021-10-25,Scotland,637791,9192,902,57,4175317,3800693
2021-10-25,Northern Ireland,263724,2671,521,24,1322277,
2021-10-26,England,7768420,123169,6883,803,41283447,37886756
2021-10-26,Wales,434154,6149,658,64,2435396,
2021-10-26,Scotland,640737,9211,917,59,4176435,3802506
2021-10-26,Northern Ireland,264987,2675,517,26,1323733,
2021-10-27,England,7804944,123303,6951,799,41319684,37906877
2021-10-27,Wales,436748,6156,689,63,2437095,
2021-10-27,Scotland,643422,9225,925,57,4177506,3804370
2021-10-27,Northern Ireland,266229,2682,517,26,1325287,
2021-10-28,England,7840021,123457,7019,794,41356264,37926370
2021-10-28,Wales,439362,6168,687,68,2438707,
2021-10-28,Scotland,645948,9245,932,58,4178613,3806101
2021-10-28,Northern Ireland,267403,2688,523,24,1327040,
2021-10-29,England,7874016,123587,7113,809,41389165,37945584
2021-10-29,Wales,441979,6180,686,68,2440488,
2021-10-29,Scotland,648514,9264,932,60,4179676,3807503
2021-10-29,Northern Ireland,268476,2698,528,25,1328007,
2021-10-30,England,7902259,123720,7155,812,41418692,37968838
2021-10-30,Wales,444298,6192,681,68,2442777,
2021-10-30,Scotland,650561,9280,927,65,4181280,3809214
2021-10-30,Northern Ireland,269436,2706,549,23,1328814,
2021-10-31,England,7931823,123875,7311,815,41439922,37980918
2021-10-31,Wales,446501,6203,686,73,2445438,
2021-10-31,Scotland,652648,9296,910,64,4182335,3810326
2021-10-31,Northern Ireland,270396,2712,557,28,1329419,
2021-11-01,England,7969486,124012,7535,859,41478681,37996554
2021-11-01,Wales,449375,6212,691,75,2446430,
2021-11-01,Scotland,655971,9323,932,68,4183637,3812110
2021-11-01,Northern Ireland,271645,2716,552,28,1329893,
2021-11-02,England,8000814,124140,7510,859,41521531,38013198
2021-11-02,Wales,451838,6221,697,73,2447484,
2021-11-02,Scotland,659039,9336,939,63,4184724,3813478
2021-11-02,Northern Ireland,272805,2724,546,29,1330594,
2021-11-03,England,8030210,124269,7291,854,41565081,38031039
2021-11-03,Wales,454239,6229,707,72,2448204,
2021-11-03,Scotland,662046,9352,942,63,4185522,3814595
2021-11-03,Northern Ireland,273987,2736,536,30,1331683,
2021-11-04,England,8057587,124389,7201,867,41607911,38047951
2021-11-04,Wales,456515,6237,686,73,2448879,
2021-11-04,Scotland,664866,9374,904,63,4186325,3815747
2021-11-04,Northern Ireland,275174,2742,543,31,1333577,
2021-11-05,England,8081992,124517,7072,860,41647562,38066911
2021-11-05,Wales,458544,6248,666,75,2449655,
2021-11-05,Scotland,667658,9391,851,59,4187507,3817360
2021-11-05,Northern Ireland,276266,2746,544,32,1334246,
2021-11-06,England,8104573,124656,6874,856,41677943,38091028
2021-11-06,Wales,460173,6255,640,73,2451358,
2021-11-06,Scotland,669886,9408,832,55,4188667,3818849
2021-11-06,Northern Ireland,277264,2752,543,34,1334763,
2021-11-07,England,8130020,124790,6910,846,41697405,38102638
2021-11-07,Wales,461972,6267,647,75,2452485,
2021-11-07,Scotland,672198,9422,802,57,4189546,3820015
2021-11-07,Northern Ireland,278292,2759,550,34,1335654,
2021-11-08,England,8166160,124917,7075,869,41730620,38119810
2021-11-08,Wales,464596,6276,654,72,2453403,
2021-11-08,Scotland,676051,9434,788,54,4190308,3821198
2021-11-08,Northern Ireland,279803,2766,541,31,1337018,
2021-11-09,England,8200839,125043,7053,865,41767587,38137670
2021-11-09,Wales,467086,6286,649,73,2454261,
2021-11-09,Scotland,679535,9440,764,57,4190964,3822499
2021-11-09,Northern Ireland,281396,2774,544,28,1338808,
2021-11-10,England,8236229,125161,6961,846,41800809,38158150
2021-11-10,Wales,469850,6296,641,73,2455003,
2021-11-10,Scotland,682853,9454,790,61,4191920,3824264
2021-11-10,Northern Ireland,282866,2780,547,28,1340618,
2021-11-11,England,8269929,125282,6861,842,41834124,38177916
2021-11-11,Wales,472425,6305,621,67,2455557,
2021-11-11,Scotland,686095,9462,773,60,4192627,3825485
2021-11-11,Northern Ireland,284348,2785,532,30,1342676,
2021-11-12,England,8301268,125401,6777,838,41865890,38196907
2021-11-12,Wales,474671,6314,623,69,2456337,
2021-11-12,Scotland,688972,9479,759,55,4193612,3826809
2021-11-12,Northern Ireland,285651,2789,536,27,1343471,
2021-11-13,England,8328624,125512,6639,830,41894102,38220882
2021-11-13,Wales,476519,6325,594,64,2458058,
2021-11-13,Scotland,691306,9489,773,53,4194789,3828288
2021-11-13,Northern Ireland,286996,2793,552,27,1343956,
2021-11-14,England,8358221,125616,6707,841,41909870,38232769
2021-11-14,Wales,478542,6330,616,62,2458695,
2021-11-14,Scotland,693747,9504,759,51,4197211,3831461
2021-11-14,Northern Ireland,288465,2796,563,25,1344980,
2021-11-15,England,8400699,125753,6864,821,41937465,38248004
2021-11-15,Wales,481456,6342,625,62,2459583,
2021-11-15,Scotland,697428,9523,771,57,4198293,3832683
2021-11-15,Northern Ireland,290341,2802,543,28,1347213,
2021-11-16,England,8439354,125883,6623,796,41962871,38264569
2021-11-16,Wales,484164,6347,594,59,2460549,
2021-11-16,Scotland,700739,9529,779,57,4199492,3833977
2021-11-16,Northern Ireland,292096,2814,530,26,1349159,
2021-11-17,England,8477610,125982,6412,792,41989659,38283473
2021-11-17,Wales,486715,6357,569,60,2461038,
2021-11-17,Scotland,704080,9541,774,57,4200807,3835579
2021-11-17,Northern Ireland,293842,2819,522,26,1351919,
2021-11-18,England,8514708,126095,6336,779,42013804,38300938
2021-11-18,Wales,488983,6362,547,59,2461876,
2021-11-18,Scotland,707094,9550,786,63,4202180,3837039
2021-11-18,Northern Ireland,295523,2828,509,22,1354392,
2021-11-19,England,8547894,126199,6310,769,42037106,38319873
2021-11-19,Wales,490959,6371,536,57,2462357,
2021-11-19,Scotland,709898,9559,785,64,4203183,3838288
2021-11-19,Northern Ireland,297165,2830,495,21,1355374,
2021-11-20,England,8577762,126299,6191,764,42059219,38343275
2021-11-20,Wales,492775,6382,526,60,2463376,
2021-11-20,Scotland,712134,9569,792,62,4204299,3839634
2021-11-20,Northern Ireland,298580,2839,497,22,1355785,
2021-11-21,England,8609525,126389,6322,776,42071561,38355046
2021-11-21,Wales,494607,6386,520,54,2464221,
2021-11-21,Scotland,714321,9578,752,58,4205228,3840797
2021-11-21,Northern Ireland,300050,2842,507,25,1356343,
2021-11-22,England,8652394,126483,6424,785,42089919,38370514
2021-11-22,Wales,497417,6392,524,58,2464579,
2021-11-22,Scotland,717509,9594,750,59,4206068,3841860
2021-11-22,Northern Ireland,301916,2846,499,26,1357693,
2021-11-23,England,8693409,126604,6257,780,42109837,38389902
2021-11-23,Wales,499907,6396,488,54,2465183,
2021-11-23,Scotland,720427,9605,743,60,4207009,3843144
2021-11-23,Northern Ireland,303690,2853,495,25,1359404,
2021-11-24,England,8733289,126702,6062,783,42129521,38411020
2021-11-24,Wales,502230,6404,476,54,2465562,
2021-11-24,Scotland,723351,9611,708,66,4207834,3844276
2021-11-24,Northern Ireland,305334,2857,490,25,1360946,
2021-11-25,England,8770431,126813,6068,790,42149802,38433398
2021-11-25,Wales,504382,6411,474,52,2465943,
2021-11-25,Scotland,725862,9621,721,59,4208710,3845449
2021-11-25,Northern Ireland,306953,2866,464,24,1362366,
2021-11-26,England,8804096,126920,5992,796,42168200,38457401
2021-11-26,Wales,506367,6418,451,47,2466324,
2021-11-26,Scotland,728116,9636,734,60,4209494,3846582
2021-11-26,Northern Ireland,308378,2869,451,22,1362366,
2021-11-27,England,8832552,127007,5852,787,42188689,38491674
2021-11-27,Wales,507958,6422,450,46,2467828,
2021-11-27,Scotland,730014,9649,727,53,4210388,3847636
2021-11-27,Northern Ireland,309733,2872,444,25,1362366,
2021-11-28,England,8866407,127100,5890,793,42203003,38515651
2021-11-28,Wales,509967,6428,447,44,2468335,
2021-11-28,Scotland,732358,9665,709,55,4211278,3849607
2021-11-28,Northern Ireland,311229,2877,458,27,1367181,
2021-11-29,England,8914347,127206,6094,793,42220412,38539710
2021-11-29,Wales,512821,6431,481,47,2468734,
2021-11-29,Scotland,735836,9677,715,52,4212066,3850767
2021-11-29,Northern Ireland,313247,2879,445,24,1368796,
2021-11-30,England,8961978,127294,6123,806,42241152,38568202
2021-11-30,Wales,515582,6434,473,48,2469217,
2021-11-30,Scotland,739170,9680,706,54,4213088,3852297
2021-11-30,Northern Ireland,315215,2881,444,23,1370570,
2021-12-01,England,9009240,127398,5829,773,42260751,38598449
2021-12-01,Wales,518020,6439,453,44,2469805,
2021-12-01,Scotland,742297,9693,702,54,4214130,3854024
2021-12-01,Northern Ireland,317207,2883,434,24,1372426,
2021-12-02,England,9052286,127482,5915,774,42279872,38626729
2021-12-02,Wales,520437,6446,452,45,2470233,
2021-12-02,Scotland,745265,9705,680,48,4215042,3855712
2021-12-02,Northern Ireland,319096,2887,442,28,1374040,
2021-12-03,England,9091508,127596,5851,783,42298676,38654690
2021-12-03,Wales,522635,6451,456,43,2470669,
2021-12-03,Scotland,747931,9713,652,46,4216054,3857374
2021-12-03,Northern Ireland,320677,2893,439,28,1374981,
2021-12-04,England,9124886,127715,5784,775,42322456,38691617
2021-12-04,Wales,524490,6460,421,44,2471904,
2021-12-04,Scotland,750081,9725,605,50,4216923,3858822
2021-12-04,Northern Ireland,322076,2900,443,26,1374981,
2021-12-05,England,9159923,127807,5903,770,42337045,38713503
2021-12-05,Wales,526447,6470,409,41,2472737,
2021-12-05,Scotland,752611,9733,583,46,4218866,3861325
2021-12-05,Northern Ireland,323603,2902,461,25,1378135,
2021-12-06,England,9211044,127918,5992,793,42351890,38735095
2021-12-06,Wales,529263,6478,417,37,2473150,
2021-12-06,Scotland,756434,9746,591,43,4219772,3862746
2021-12-06,Northern Ireland,325535,2907,465,28,1379165,
2021-12-07,England,9259184,128012,6027,779,42367856,38758515
2021-12-07,Wales,531763,6482,385,35,2473583,
2021-12-07,Scotland,760245,9764,576,38,4221022,3864685
2021-12-07,Northern Ireland,327336,2912,462,28,1380512,
2021-12-08,England,9309241,128109,6053,778,42384138,38784656
2021-12-08,Wales,534426,6484,375,36,2474162,
2021-12-08,Scotland,764464,9774,581,42,4221990,3866506
2021-12-08,Northern Ireland,329222,2915,460,34,1382138,
2021-12-09,England,9358057,128212,6130,792,42403187,38815219
2021-12-09,Wales,536850,6493,388,39,2474675,
2021-12-09,Scotland,768537,9783,578,39,4222994,3868354
2021-12-09,Northern Ireland,330903,2919,442,30,1383679,
2021-12-10,England,9403074,128307,6088,793,42421937,38844474
2021-12-10,Wales,539057,6497,400,37,2475102,
2021-12-10,Scotland,772340,9791,573,40,4224080,3870236
2021-12-10,Northern Ireland,332367,2921,431,31,1384734,
2021-12-11,England,9445014,128386,6095,785,42444012,38880028
2021-12-11,Wales,540953,6503,367,35,2476015,
2021-12-11,Scotland,775659,9799,552,33,4225249,3872441
2021-12-11,Northern Ireland,333806,2924,444,30,1385295,
2021-12-12,England,9491380,128492,6223,788,42462582,38905452
2021-12-12,Wales,542896,6508,363,36,2477148,
2021-12-12,Scotland,779073,9807,541,37,4227281,3875344
2021-12-12,Northern Ireland,335240,2927,454,32,1386231,
2021-12-13,England,9567888,128584,6395,795,42480923,38930567
2021-12-13,Wales,545833,6511,390,37,2477721,
2021-12-13,Scotland,784866,9813,561,39,4228722,3877406
2021-12-13,Northern Ireland,337172,2930,455,29,1387504,
2021-12-14,England,9658603,128694,6434,795,42502762,38961433
2021-12-14,Wales,549135,6516,387,36,2478300,
2021-12-14,Scotland,791430,9821,541,38,4230217,3880095
2021-12-14,Northern Ireland,339377,2935,439,27,1388472,
2021-12-15,England,9758254,128789,6358,786,42526817,38995063
2021-12-15,Wales,552741,6522,381,37,2479007,
2021-12-15,Scotland,798648,9827,544,38,4231723,3882797
2021-12-15,Northern Ireland,341601,2941,443,27,1389588,
2021-12-16,England,9852050,128880,6405,783,42555034,39031915
2021-12-16,Wales,556337,6528,362,33,2479789,
2021-12-16,Scotland,805297,9834,532,34,4232988,3884970
2021-12-16,Northern Ireland,343607,2944,447,25,1390570,
2021-12-17,England,9936999,128994,6321,789,42583102,39068168
2021-12-17,Wales,559553,6532,345,33,2480580,
2021-12-17,Scotland,811176,9840,522,33,4234263,3887410
2021-12-17,Northern Ireland,345442,2949,436,24,1391506,
2021-12-18,England,10015929,129085,6287,767,42618065,39109338
2021-12-18,Wales,562325,6539,345,31,2481417,
2021-12-18,Scotland,816382,9847,494,34,4235905,3890364
2021-12-18,Northern Ireland,347417,2951,434,23,1392084,
2021-12-19,England,10094422,129177,6434,767,42648452,39145239
2021-12-19,Wales,565253,6542,335,29,2482756,
2021-12-19,Scotland,821989,9854,504,38,4237438,3893248
2021-12-19,Northern Ireland,349518,2952,444,24,1392640,
2021-12-20,England,10211999,129278,6688,768,42680974,39187609
2021-12-20,Wales,570280,6549,330,30,2483556,
2021-12-20,Scotland,830641,9866,516,38,4238679,3895617
2021-12-20,Northern Ireland,352228,2956,427,23,1393753,
2021-12-21,England,10341597,129366,6902,757,42713740,39233552
2021-12-21,Wales,576606,6550,330,29,2484739,
2021-12-21,Scotland,841181,9875,515,37,4240215,3898432
2021-12-21,Northern Ireland,356056,2958,430,26,1394545,
2021-12-22,England,10479740,129481,7080,745,42747609,39278316
2021-12-22,Wales,583740,6553,346,31,2485837,
2021-12-22,Scotland,853093,9882,536,40,4241527,3901489
2021-12-22,Northern Ireland,360428,2959,437,26,1395685,
2021-12-23,England,10616762,129604,7114,747,42775790,39314722
2021-12-23,Wales,590618,6554,342,32,2486737,
2021-12-23,Scotland,865509,9887,540,38,4242599,3904140
2021-12-23,Northern Ireland,364746,2962,430,26,1396240,
2021-12-24,England,10734324,129718,7366,742,42784942,39326378
2021-12-24,Wales,596336,6561,351,29,2487015,
2021-12-24,Scotland,875207,9892,524,36,4242917,3904959
2021-12-24,Northern Ireland,369036,2962,431,25,1396280,
2021-12-25,England,10794235,129813,7166,745,42785441,39326842
2021-12-25,Wales,599276,6562,338,32,2487015,
2021-12-25,Scotland,880056,9900,527,33,4242917,3904959
2021-12-25,Northern Ireland,371698,2966,442,28,1396280,
2021-12-26,England,10893142,129920,7536,758,42787089,39328668
2021-12-26,Wales,605640,6567,366,33,2487015,
2021-12-26,Scotland,887543,9902,528,35,4242917,3904959
2021-12-26,Northern Ireland,375216,2968,462,25,1396406,
2021-12-27,England,11048705,130047,8474,776,42803142,39347050
2021-12-27,Wales,619013,6571,387,31,2487561,
2021-12-27,Scotland,906304,9911,555,37,4243453,3906149
2021-12-27,Northern Ireland,382526,2971,498,26,1396997,
2021-12-28,England,11219285,130193,9546,758,42824873,39372974
2021-12-28,Wales,632628,6575,417,31,2488374,
2021-12-28,Scotland,926162,9925,599,37,4244103,3907824
2021-12-28,Northern Ireland,390936,2975,514,25,1397846,
2021-12-29,England,11443308,130298,10462,771,42855512,39411742
2021-12-29,Wales,648880,6583,454,32,2489359,
2021-12-29,Scotland,949701,9934,679,36,4245161,3910342
2021-12-29,Northern Ireland,399912,2979,529,29,1398342,
2021-12-30,England,11636130,130474,11452,782,42885438,39450331
2021-12-30,Wales,661712,6589,509,35,2490223,
2021-12-30,Scotland,971880,9943,811,34,4246553,3913203
2021-12-30,Northern Ireland,408652,2979,543,24,1398978,
2021-12-31,England,11789014,130623,12395,789,42898258,39468179
2021-12-31,Wales,671624,6597,531,33,2490591,
2021-12-31,Scotland,989652,9952,859,36,4247088,3914831
2021-12-31,Northern Ireland,416648,2982,563,25,1399070,
2022-01-01,England,11888311,130786,12615,765,42900205,39470681
2022-01-01,Wales,677848,6602,577,33,2490591,
2022-01-01,Scotland,997015,9961,897,34,4247088,3914831
2022-01-01,Northern Ireland,422033,2986,589,25,1399141,
2022-01-02,England,12036917,130941,13151,769,42911358,39486217
2022-01-02,Wales,687703,6612,604,34,2490919,
2022-01-02,Scotland,1012707,9969,953,36,4247092,3914834
2022-01-02,Northern Ireland,428945,2990,605,25,1399465,
2022-01-03,England,12230529,131102,14210,777,42927916,39508082
2022-01-03,Wales,697160,6620,631,37,2491285,
2022-01-03,Scotland,1032225,9976,1033,38,4248176,3920565
2022-01-03,Northern Ireland,436254,2993,631,26,1399866,
2022-01-04,England,12465402,131282,15044,797,42949336,39540842
2022-01-04,Wales,709612,6635,677,36,2492440,
2022-01-04,Scotland,1052077,9996,1152,42,4249390,3925747
2022-01-04,Northern Ireland,444724,2998,625,25,1400386,
2022-01-05,England,12649196,131478,15659,769,42970989,39570453
2022-01-05,Wales,718603,6640,702,40,2493502,
2022-01-05,Scotland,1074643,10006,1223,42,4250916,3931269
2022-01-05,Northern Ireland,451543,3001,636,24,1404156,
2022-01-06,England,12799980,131701,16058,762,42991497,39596490
2022-01-06,Wales,723317,6653,723,39,2494287,
2022-01-06,Scotland,1088545,10025,1267,43,4252223,3935001
2022-01-06,Northern Ireland,455121,3003,649,24,1404659,
2022-01-07,England,12905062,131931,16163,728,43010706,39623440
2022-01-07,Wales,726684,6660,752,38,2495183,
2022-01-07,Scotland,1097677,10036,1323,48,4253742,3939041
2022-01-07,Northern Ireland,457829,3006,641,26,1405300,
2022-01-08,England,12986280,132151,16034,708,43039107,39665040
2022-01-08,Wales,729149,6666,773,39,2496159,
2022-01-08,Scotland,1104969,10052,1356,47,4255187,3943146
2022-01-08,Northern Ireland,460466,3008,652,26,1405300,
2022-01-09,England,13069359,132385,16399,704,43057975,39690576
2022-01-09,Wales,731329,6677,815,34,2496882,
2022-01-09,Scotland,1112660,10071,1376,53,4256301,3946155
2022-01-09,Northern Ireland,463304,3015,667,25,1406273,
2022-01-10,England,13185699,132634,17120,707,43071990,39711398
2022-01-10,Wales,734925,6687,849,38,2497658,
2022-01-10,Scotland,1122065,10091,1432,54,4257248,3949076
2022-01-10,Northern Ireland,466918,3015,663,22,1406701,
2022-01-11,England,13286677,132881,16939,686,43087298,39733700
2022-01-11,Wales,737658,6693,890,31,2498417,
2022-01-11,Scotland,1130366,10107,1479,54,4258278,3952091
2022-01-11,Northern Ireland,470150,3015,658,22,1407324,
2022-01-12,England,13376679,133107,16881,672,43103603,39759214
2022-01-12,Wales,740064,6699,867,30,2499123,
2022-01-12,Scotland,1138049,10125,1537,59,4259277,3954837
2022-01-12,Northern Ireland,473280,3026,653,24,1407989,
2022-01-13,England,13460811,133341,16716,666,43120287,39785739
2022-01-13,Wales,742164,6710,861,31,2499752,
2022-01-13,Scotland,1145339,10156,1560,58,4260260,3958034
2022-01-13,Northern Ireland,476170,3034,637,22,1408771,
2022-01-14,England,13535985,133593,16537,637,43137492,39810221
2022-01-14,Wales,744109,6715,858,34,2500546,
2022-01-14,Scotland,1151853,10177,1544,50,4261332,3961635
2022-01-14,Northern Ireland,478862,3036,620,25,1409340,
2022-01-15,England,13603804,133849,16281,608,43162337,39849206
2022-01-15,Wales,745592,6727,846,32,2501106,
2022-01-15,Scotland,1157657,10203,1556,46,4262258,3974218
2022-01-15,Northern Ireland,481704,3038,630,26,1409769,
2022-01-16,England,13689400,134099,16372,619,43176869,39872751
2022-01-16,Wales,747375,6742,858,29,2501748,
2022-01-16,Scotland,1164752,10226,1567,44,4263584,3984597
2022-01-16,Northern Ireland,485324,3044,640,23,1410134,
2022-01-17,England,13804176,134359,16621,623,43190314,39894453
2022-01-17,Wales,750333,6756,850,26,2502295,
2022-01-17,Scotland,1173925,10245,1567,42,4264389,3987237
2022-01-17,Northern Ireland,489931,3047,634,22,1410711,
2022-01-18,England,13907484,134614,16218,614,43205493,39918841
2022-01-18,Wales,752936,6767,844,25,2502979,
2022-01-18,Scotland,1182473,10263,1546,42,4265265,3989465
2022-01-18,Northern Ireland,494329,3053,627,22,1411207,
2022-01-19,England,14004817,134857,15742,586,43220236,39944208
2022-01-19,Wales,755420,6776,800,25,2503547,
2022-01-19,Scotland,1190377,10288,1571,44,4266036,3991484
2022-01-19,Northern Ireland,498366,3057,625,20,1411390,
2022-01-20,England,14091767,135087,15302,573,43234987,39971351
2022-01-20,Wales,757857,6779,797,27,2504081,
2022-01-20,Scotland,1197465,10307,1514,43,4266865,3993620
2022-01-20,Northern Ireland,502214,3061,614,21,1411775,
2022-01-21,England,14170939,135359,14865,552,43250509,40000243
2022-01-21,Wales,760208,6786,808,26,2504336,
2022-01-21,Scotland,1204124,10330,1511,43,4267594,3996336
2022-01-21,Northern Ireland,505762,3065,604,19,1412236,
2022-01-22,England,14241422,135614,14320,545,43268358,40039374
2022-01-22,Wales,762075,6792,756,22,2505284,
2022-01-22,Scotland,1210241,10344,1465,41,4268310,3999480
2022-01-22,Northern Ireland,509028,3072,614,17,1412596,
2022-01-23,England,14329979,135839,14334,524,43278107,40063367
2022-01-23,Wales,764122,6800,726,21,2506016,
2022-01-23,Scotland,1217601,10365,1440,38,4268905,4002466
2022-01-23,Northern Ireland,513428,3074,622,20,1412998,
2022-01-24,England,14439212,136089,14563,521,43289226,40087900
2022-01-24,Wales,767422,6807,792,19,2506323,
2022-01-24,Scotland,1227094,10383,1435,38,4269426,4006412
2022-01-24,Northern Ireland,518766,3079,614,20,1413205,
2022-01-25,England,14536166,136301,14088,501,43301195,40111873
2022-01-25,Wales,770366,6814,717,22,2506955,
2022-01-25,Scotland,1235548,10402,1394,34,4270105,4009389
2022-01-25,Northern Ireland,523615,3086,622,18,1413414,
2022-01-26,England,14629377,136540,13948,493,43314059,40138840
2022-01-26,Wales,773292,6822,786,19,2507419,
2022-01-26,Scotland,1243732,10416,1389,32,4270839,4011537
2022-01-26,Northern Ireland,527962,3089,621,17,1413723,
2022-01-27,England,14712104,136804,13651,481,43327923,40165352
2022-01-27,Wales,775753,6828,816,20,2507907,
2022-01-27,Scotland,1250841,10437,1319,30,4271570,4013467
2022-01-27,Northern Ireland,531867,3100,618,18,1414119,
2022-01-28,England,14783786,137027,13462,467,43342407,40195575
2022-01-28,Wales,777893,6836,820,18,2508486,
2022-01-28,Scotland,1257438,10459,1302,32,4272411,4015657
2022-01-28,Northern Ireland,535474,3105,594,18,1414381,
2022-01-29,England,14846804,137265,12672,458,43358183,40230373
2022-01-29,Wales,779475,6840,777,18,2509780,
2022-01-29,Scotland,1262929,10475,1263,35,4273220,4018019
2022-01-29,Northern Ireland,538888,3108,593,16,1414856,
2022-01-30,England,14921780,137482,12992,457,43367621,40252904
2022-01-30,Wales,781019,6850,772,17,2510515,
2022-01-30,Scotland,1269887,10490,1217,32,4273935,4020466
2022-01-30,Northern Ireland,543108,3111,610,14,1415088,
2022-01-31,England,15010279,137714,13331,449,43377838,40273685
2022-01-31,Wales,783667,6859,794,13,2510933,
2022-01-31,Scotland,1278816,10504,1207,33,4274468,4021589
2022-01-31,Northern Ireland,548079,3115,615,16,1415247,
2022-02-01,England,15088791,137942,12896,449,43388377,40297560
2022-02-01,Wales,786124,6867,803,11,2511342,
2022-02-01,Scotland,1287228,10526,1177,29,4275028,4022589
2022-02-01,Northern Ireland,552647,3121,623,13,1415435,
2022-02-02,England,15162698,138171,12577,432,43398512,40321262
2022-02-02,Wales,788400,6873,769,13,2511694,
2022-02-02,Scotland,1295201,10537,1116,28,4275640,4023730
2022-02-02,Northern Ireland,556908,3124,648,10,1415603,
2022-02-03,England,15226729,138375,12423,429,43408941,40345769
2022-02-03,Wales,790170,6880,768,13,2512220,
2022-02-03,Scotland,1302380,10554,1084,29,4276110,4024637
2022-02-03,Northern Ireland,560570,3126,648,7,1415803,
2022-02-04,England,15279285,138554,12032,425,43418367,40368961
2022-02-04,Wales,791831,6889,774,13,2512621,
2022-02-04,Scotland,1308352,10560,1042,27,4276784,4026112
2022-02-04,Northern Ireland,563645,3127,644,9,1416041,
2022-02-05,England,15322518,138750,11604,409,43428737,40394461
2022-02-05,Wales,792926,6893,752,15,2513486,
2022-02-05,Scotland,1313639,10576,989,25,4277696,4027216
2022-02-05,Northern Ireland,566334,3130,668,9,1416330,
2022-02-06,England,15372661,138939,11529,391,43433738,40407571
2022-02-06,Wales,794073,6901,740,16,2514081,
2022-02-06,Scotland,1319703,10586,955,24,4278376,4028170
2022-02-06,Northern Ireland,569527,3132,688,10,1416734,
2022-02-07,England,15435333,139095,11710,395,43441695,40428505
2022-02-07,Wales,796026,6911,743,14,2514378,
2022-02-07,Scotland,1327486,10595,958,23,4278892,4029106
2022-02-07,Northern Ireland,573602,3137,695,11,1416927,
2022-02-08,England,15490770,139260,11471,385,43450323,40450683
2022-02-08,Wales,797841,6919,745,15,2514744,
2022-02-08,Scotland,1336058,10606,950,18,4279307,4029907
2022-02-08,Northern Ireland,577439,3142,691,12,1417106,
2022-02-09,England,15541784,139421,11071,384,43459441,40473264
2022-02-09,Wales,799490,6925,722,16,2515083,
2022-02-09,Scotland,1344275,10616,934,21,4279842,4030801
2022-02-09,Northern Ireland,580898,3147,693,11,1416430,
2022-02-10,England,15583115,139585,10734,384,43468319,40496731
2022-02-10,Wales,800870,6929,692,16,2515537,
2022-02-10,Scotland,1351043,10628,904,19,4280242,4031571
2022-02-10,Northern Ireland,583711,3149,697,11,1416915,
2022-02-11,England,15618057,139734,10367,372,43477436,40520846
2022-02-11,Wales,801941,6934,650,15,2515814,
2022-02-11,Scotland,1357150,10634,902,21,4280934,4032775
2022-02-11,Northern Ireland,586148,3153,689,8,1417043,
2022-02-12,England,15647197,139884,10010,360,43487890,40544393
2022-02-12,Wales,802733,6936,671,11,2516214,
2022-02-12,Scotland,1362562,10645,872,20,4281510,4033713
2022-02-12,Northern Ireland,588331,3156,717,9,1417219,
2022-02-13,England,15679523,140039,10049,348,43492209,40555025
2022-02-13,Wales,803588,6943,673,10,2516661,
2022-02-13,Scotland,1368626,10655,868,18,4282110,4034498
2022-02-13,Northern Ireland,590841,3158,732,8,1417450,
2022-02-14,England,15722014,140207,10273,355,43498485,40570197
2022-02-14,Wales,805038,6949,671,14,2516883,
2022-02-14,Scotland,1376432,10668,884,18,4282624,4035451
2022-02-14,Northern Ireland,593840,3162,727,6,1417577,
2022-02-15,England,15762158,140356,10019,323,43506031,40587873
2022-02-15,Wales,806310,6958,688,12,2517081,
2022-02-15,Scotland,1384648,10681,911,13,4283129,4036599
2022-02-15,Northern Ireland,596709,3165,734,6,1417690,
2022-02-16,England,15801601,140508,9804,326,43513469,40606744
2022-02-16,Wales,807561,6962,562,13,2517309,
2022-02-16,Scotland,1392593,10691,912,13,4283690,4037622
2022-02-16,Northern Ireland,599640,3169,736,7,1417838,
2022-02-17,England,15835769,140649,9600,303,43521134,40625867
2022-02-17,Wales,808529,6967,580,10,2517543,
2022-02-17,Scotland,1399841,10703,944,11,4284302,4038872
2022-02-17,Northern Ireland,601972,3171,739,6,1418010,
2022-02-18,England,15860690,140778,9258,303,43526051,40637317
2022-02-18,Wales,808807,6973,548,17,2517563,
2022-02-18,Scotland,1405785,10718,960,10,4284694,4040103
2022-02-18,Northern Ireland,604068,3178,725,5,1418179,
2022-02-19,England,15887120,140914,9187,296,43533455,40655151
2022-02-19,Wales,809649,6980,598,16,2517850,
2022-02-19,Scotland,1411267,10726,987,11,4285122,4040996
2022-02-19,Northern Ireland,605962,3183,739,5,1418401,
2022-02-20,England,15915528,141058,9058,304,43536769,40663474
2022-02-20,Wales,810208,6986,600,14,2518094,
2022-02-20,Scotland,1417581,10737,1009,10,4285439,4041624
2022-02-20,Northern Ireland,608398,3188,769,6,1418571,
2022-02-21,England,15948558,141181,9229,292,43542218,40676244
2022-02-21,Wales,811295,6988,582,12,2518455,
2022-02-21,Scotland,1425726,10754,1051,13,4285785,4042351
2022-02-21,Northern Ireland,611263,3191,767,7,1418651,
2022-02-22,England,15976575,141299,8948,284,43548323,40691322
2022-02-22,Wales,812118,6993,595,11,2518753,
